order_id,product_id,add_to_cart_order,reordered,special,user_id,store_id,distance,order_number,order_dow,order_hour_of_day,days_since_prior_order
2413253,35951,12,1,0,141736,3,1.35742054025433,57,1,11,5.0
2413710,22935,2,0,0,174328,4,1.7487957241737315,65,3,16,1.0
2413710,47626,3,1,30,174328,4,1.7487957241737315,65,3,16,1.0
2413710,46667,4,1,30,174328,4,1.7487957241737315,65,3,16,1.0
2413710,1463,8,1,15,174328,4,1.7487957241737315,65,3,16,1.0
2413710,31506,9,1,15,174328,4,1.7487957241737315,65,3,16,1.0
2413710,24852,10,1,15,174328,4,1.7487957241737315,65,3,16,1.0
2413710,21137,11,1,15,174328,4,1.7487957241737315,65,3,16,1.0
2413754,35951,10,1,0,100916,3,1.3434965454198011,20,6,18,3.0
2413968,8277,1,1,0,201776,3,1.298522952022385,68,1,8,2.0
2413968,21137,3,1,0,201776,3,1.298522952022385,68,1,8,2.0
2414247,49683,1,1,0,111923,1,1.0639822782744444,32,4,10,9.0
2414247,24852,9,1,0,111923,1,1.0639822782744444,32,4,10,9.0
2414247,16797,15,1,0,111923,1,1.0639822782744444,32,4,10,9.0
2414335,24852,1,1,0,178107,8,1.0413693266444888,35,4,8,1.0
2414335,9387,3,1,0,178107,8,1.0413693266444888,35,4,8,1.0
2414335,9076,4,1,30,178107,8,1.0413693266444888,35,4,8,1.0
2414345,41950,2,1,0,202554,6,1.0064739076295073,78,6,10,3.0
2414345,47209,3,1,15,202554,6,1.0064739076295073,78,6,10,3.0
2414345,37646,6,1,0,202554,6,1.0064739076295073,78,6,10,3.0
2414345,26209,7,1,0,202554,6,1.0064739076295073,78,6,10,3.0
2414345,27344,9,0,30,202554,6,1.0064739076295073,78,6,10,3.0
2414345,17948,12,0,0,202554,6,1.0064739076295073,78,6,10,3.0
2414345,24489,13,0,30,202554,6,1.0064739076295073,78,6,10,3.0
2414345,27966,15,1,15,202554,6,1.0064739076295073,78,6,10,3.0
2414345,26604,21,1,0,202554,6,1.0064739076295073,78,6,10,3.0
2414345,42265,26,0,30,202554,6,1.0064739076295073,78,6,10,3.0
2414741,49235,1,0,50,1428,3,1.1951301688106504,7,2,8,1.0
2414741,27845,2,1,0,1428,3,1.1951301688106504,7,2,8,1.0
2414780,47209,5,1,30,73080,0,1.0936270443690348,88,1,14,1.0
2414780,17794,7,1,0,73080,0,1.0936270443690348,88,1,14,1.0
2414780,44359,8,1,0,73080,0,1.0936270443690348,88,1,14,1.0
2414780,24964,10,1,0,73080,0,1.0936270443690348,88,1,14,1.0
2414780,46667,11,1,15,73080,0,1.0936270443690348,88,1,14,1.0
2414780,5876,12,1,15,73080,0,1.0936270443690348,88,1,14,1.0
2414780,26209,14,1,0,73080,0,1.0936270443690348,88,1,14,1.0
2414780,22935,15,1,15,73080,0,1.0936270443690348,88,1,14,1.0
2414780,22825,16,0,30,73080,0,1.0936270443690348,88,1,14,1.0
2414780,40706,19,1,15,73080,0,1.0936270443690348,88,1,14,1.0
2414932,12341,2,1,0,144239,7,1.8219496224258769,84,1,10,3.0
2414932,28204,6,1,0,144239,7,1.8219496224258769,84,1,10,3.0
2414932,24852,7,1,0,144239,7,1.8219496224258769,84,1,10,3.0
2414932,33754,8,1,0,144239,7,1.8219496224258769,84,1,10,3.0
2414937,22825,2,1,0,113660,2,0.7971889956349528,50,2,16,3.0
2414937,17794,4,1,0,113660,2,0.7971889956349528,50,2,16,3.0
2414937,45007,7,1,0,113660,2,0.7971889956349528,50,2,16,3.0
2415040,27086,3,1,0,65039,9,1.052408387464712,49,3,11,2.0
2415141,27845,8,1,0,108457,7,0.6072452521576215,54,2,14,11.0
2415141,5077,9,1,0,108457,7,0.6072452521576215,54,2,14,11.0
2415141,33198,12,1,0,108457,7,0.6072452521576215,54,2,14,11.0
2415141,28985,13,1,0,108457,7,0.6072452521576215,54,2,14,11.0
2415222,13176,1,1,0,95338,8,1.2746012636862667,66,1,18,2.0
2415222,34969,7,1,0,95338,8,1.2746012636862667,66,1,18,2.0
2415222,9076,8,1,30,95338,8,1.2746012636862667,66,1,18,2.0
2415222,27966,10,1,0,95338,8,1.2746012636862667,66,1,18,2.0
2415401,49235,1,1,0,134915,2,1.4737572140196478,77,3,9,2.0
2415401,6184,3,1,0,134915,2,1.4737572140196478,77,3,9,2.0
2415438,44632,1,0,0,154556,3,0.18107980538525187,6,3,21,8.0
2415438,5876,6,0,15,154556,3,0.18107980538525187,6,3,21,8.0
2415438,45007,11,1,0,154556,3,0.18107980538525187,6,3,21,8.0
2415438,22935,15,0,15,154556,3,0.18107980538525187,6,3,21,8.0
2415578,27104,1,0,0,81350,7,1.314075926485316,16,0,0,14.0
2415578,21137,2,1,0,81350,7,1.314075926485316,16,0,0,14.0
2415578,13176,3,1,0,81350,7,1.314075926485316,16,0,0,14.0
2415578,21903,5,1,0,81350,7,1.314075926485316,16,0,0,14.0
2415578,5876,6,1,0,81350,7,1.314075926485316,16,0,0,14.0
2415578,47209,12,1,0,81350,7,1.314075926485316,16,0,0,14.0
2416080,27966,2,1,0,200297,6,1.3536616204132532,7,2,19,6.0
2416080,47209,6,1,0,200297,6,1.3536616204132532,7,2,19,6.0
2416080,43961,10,0,0,200297,6,1.3536616204132532,7,2,19,6.0
2416080,5876,12,0,0,200297,6,1.3536616204132532,7,2,19,6.0
2416080,43122,13,1,30,200297,6,1.3536616204132532,7,2,19,6.0
2416304,24852,2,1,30,160426,8,1.0567658268752658,8,4,16,3.0
2416304,5785,3,1,0,160426,8,1.0567658268752658,8,4,16,3.0
2416304,44632,4,1,0,160426,8,1.0567658268752658,8,4,16,3.0
2416304,22035,9,1,0,160426,8,1.0567658268752658,8,4,16,3.0
2416304,33198,17,0,0,160426,8,1.0567658268752658,8,4,16,3.0
2416328,33198,1,1,0,124838,6,0.6451348727303651,20,5,5,3.0
2416328,19057,2,1,0,124838,6,0.6451348727303651,20,5,5,3.0
2416328,16797,4,1,0,124838,6,0.6451348727303651,20,5,5,3.0
2416328,5077,7,1,0,124838,6,0.6451348727303651,20,5,5,3.0
2416328,27845,9,1,0,124838,6,0.6451348727303651,20,5,5,3.0
2416410,24852,5,1,15,178107,9,1.384663088119896,88,1,9,3.0
2416620,8277,3,1,0,152241,6,1.0751445513839748,79,4,14,1.0
2416764,28199,1,1,30,109181,8,0.7354193922686167,95,6,19,2.0
2416764,31717,2,1,0,109181,8,0.7354193922686167,95,6,19,2.0
2416764,29447,3,1,0,109181,8,0.7354193922686167,95,6,19,2.0
2416856,35951,1,1,0,200964,2,1.8147793502755123,56,1,17,3.0
2416945,47209,9,1,15,83326,9,0.4617871316301574,53,5,19,1.0
2417010,24852,2,1,0,17884,6,0.4033822174373698,65,3,16,5.0
2417010,1463,4,1,15,17884,6,0.4033822174373698,65,3,16,5.0
2417010,43122,5,1,0,17884,6,0.4033822174373698,65,3,16,5.0
2417030,5876,4,1,0,201135,0,0.5275320741346744,85,1,22,3.0
2417030,21137,5,1,0,201135,0,0.5275320741346744,85,1,22,3.0
2417030,47209,6,1,0,201135,0,0.5275320741346744,85,1,22,3.0
2417030,24852,7,1,15,201135,0,0.5275320741346744,85,1,22,3.0
2417030,39928,8,0,30,201135,0,0.5275320741346744,85,1,22,3.0
2417030,41950,11,1,0,201135,0,0.5275320741346744,85,1,22,3.0
2417140,26209,1,1,0,100916,0,0.8259424576071228,68,3,17,1.0
2417140,33198,3,1,0,100916,0,0.8259424576071228,68,3,17,1.0
2418169,13176,14,1,30,159610,5,0.6523247463425577,15,1,8,4.0
2418169,16759,23,1,0,159610,5,0.6523247463425577,15,1,8,4.0
2418899,24852,2,1,50,161869,4,0.9344841586416568,58,6,12,2.0
2418987,43352,7,1,30,128800,1,1.900772243517064,77,3,11,1.0
2418987,16797,8,1,0,128800,1,1.900772243517064,77,3,11,1.0
2418987,12341,9,1,50,128800,1,1.900772243517064,77,3,11,1.0
2419093,39877,4,1,0,167316,2,0.6206812110017278,39,6,13,10.0
2419093,27845,5,1,0,167316,2,0.6206812110017278,39,6,13,10.0
2419093,13176,8,1,0,167316,2,0.6206812110017278,39,6,13,10.0
2419619,19057,1,1,0,17698,6,1.0253424707269363,56,1,15,5.0
2419619,27104,3,1,15,17698,6,1.0253424707269363,56,1,15,5.0
2419619,17794,4,1,0,17698,6,1.0253424707269363,56,1,15,5.0
2419688,13176,1,1,0,105213,3,1.7220217459258944,89,5,8,2.0
2419688,45007,2,1,15,105213,3,1.7220217459258944,89,5,8,2.0
2419688,19678,3,1,30,105213,3,1.7220217459258944,89,5,8,2.0
2419688,47209,5,1,0,105213,3,1.7220217459258944,89,5,8,2.0
2419688,27521,7,1,0,105213,3,1.7220217459258944,89,5,8,2.0
2419688,48679,8,1,0,105213,3,1.7220217459258944,89,5,8,2.0
2419688,35951,9,1,0,105213,3,1.7220217459258944,89,5,8,2.0
2419688,21137,12,1,0,105213,3,1.7220217459258944,89,5,8,2.0
2419688,30391,17,1,30,105213,3,1.7220217459258944,89,5,8,2.0
2420155,30391,3,1,0,10747,8,2.4528355748027058,55,4,12,1.0
2420155,41950,4,1,0,10747,8,2.4528355748027058,55,4,12,1.0
2420614,45007,4,1,0,192747,4,0.7050314075653827,98,1,10,4.0
2420614,47766,6,1,15,192747,4,0.7050314075653827,98,1,10,4.0
2420614,34969,7,1,0,192747,4,0.7050314075653827,98,1,10,4.0
2420614,21903,10,1,0,192747,4,0.7050314075653827,98,1,10,4.0
2420614,27845,12,1,0,192747,4,0.7050314075653827,98,1,10,4.0
2420614,4920,14,1,15,192747,4,0.7050314075653827,98,1,10,4.0
2420614,24852,15,1,30,192747,4,0.7050314075653827,98,1,10,4.0
2420614,30489,19,1,0,192747,4,0.7050314075653827,98,1,10,4.0
2420614,8174,24,1,15,192747,4,0.7050314075653827,98,1,10,4.0
2420621,47209,1,1,0,154917,7,1.6734484193469183,2,3,11,5.0
2420621,43961,3,1,0,154917,7,1.6734484193469183,2,3,11,5.0
2420621,26604,18,1,0,154917,7,1.6734484193469183,2,3,11,5.0
2420621,21137,19,0,0,154917,7,1.6734484193469183,2,3,11,5.0
2420865,24852,1,1,0,12102,3,0.873879567851518,98,1,7,4.0
2420865,47626,2,1,0,12102,3,0.873879567851518,98,1,7,4.0
2420865,9076,3,1,30,12102,3,0.873879567851518,98,1,7,4.0
2420865,45066,4,1,0,12102,3,0.873879567851518,98,1,7,4.0
2420865,28199,6,1,0,12102,3,0.873879567851518,98,1,7,4.0
2420865,42265,10,1,30,12102,3,0.873879567851518,98,1,7,4.0
2420909,12341,2,1,0,136421,3,1.6376750219671632,70,2,9,5.0
2420976,28204,17,1,0,70742,0,0.88049412019076,70,0,15,3.0
2420976,47766,21,1,0,70742,0,0.88049412019076,70,0,15,3.0
2421093,28204,3,1,0,196091,8,1.2839255751930825,55,2,13,2.0
2421216,8277,1,1,15,197107,5,1.0925008186775491,78,1,14,2.0
2421216,22935,3,1,0,197107,5,1.0925008186775491,78,1,14,2.0
2421221,47626,1,1,0,12102,0,1.0273937637694592,15,1,8,5.0
2421221,24852,2,1,0,12102,0,1.0273937637694592,15,1,8,5.0
2421221,45066,3,1,15,12102,0,1.0273937637694592,15,1,8,5.0
2421221,33198,4,1,0,12102,0,1.0273937637694592,15,1,8,5.0
2421261,24964,1,1,0,123143,8,0.7228778573411042,52,4,9,2.0
2421337,5077,1,1,15,68875,5,2.0606995860352946,26,1,17,3.0
2421337,13176,2,1,15,68875,5,2.0606995860352946,26,1,17,3.0
2421337,43122,3,1,0,68875,5,2.0606995860352946,26,1,17,3.0
2421337,27845,4,1,15,68875,5,2.0606995860352946,26,1,17,3.0
2421337,19057,6,1,0,68875,5,2.0606995860352946,26,1,17,3.0
2421337,38777,7,1,0,68875,5,2.0606995860352946,26,1,17,3.0
2421337,46979,9,1,0,68875,5,2.0606995860352946,26,1,17,3.0
2421337,5876,11,0,0,68875,5,2.0606995860352946,26,1,17,3.0
2421337,21903,14,1,30,68875,5,2.0606995860352946,26,1,17,3.0
2421337,27104,15,1,0,68875,5,2.0606995860352946,26,1,17,3.0
2421337,21137,19,1,0,68875,5,2.0606995860352946,26,1,17,3.0
2421419,48679,3,0,15,4382,1,0.09075583142628696,93,1,12,1.0
2421419,27104,4,1,0,4382,1,0.09075583142628696,93,1,12,1.0
2421419,24852,8,1,50,4382,1,0.09075583142628696,93,1,12,1.0
2421495,24852,1,1,0,73645,4,2.3431492084461123,70,6,20,2.0
2421495,30391,2,1,0,73645,4,2.3431492084461123,70,6,20,2.0
2421495,47209,5,1,0,73645,4,2.3431492084461123,70,6,20,2.0
2421495,17948,8,1,30,73645,4,2.3431492084461123,70,6,20,2.0
2421495,27966,12,1,0,73645,4,2.3431492084461123,70,6,20,2.0
2421495,21903,13,1,30,73645,4,2.3431492084461123,70,6,20,2.0
2421495,48679,14,1,0,73645,4,2.3431492084461123,70,6,20,2.0
2421495,21616,15,1,0,73645,4,2.3431492084461123,70,6,20,2.0
2421495,8174,17,1,0,73645,4,2.3431492084461123,70,6,20,2.0
2421495,8518,28,1,0,73645,4,2.3431492084461123,70,6,20,2.0
2421495,49235,29,1,0,73645,4,2.3431492084461123,70,6,20,2.0
2422548,26209,1,1,50,145454,9,0.7943326253974579,68,2,9,1.0
2422548,47626,3,1,0,145454,9,0.7943326253974579,68,2,9,1.0
2422548,33731,9,0,30,145454,9,0.7943326253974579,68,2,9,1.0
2422548,27966,10,0,0,145454,9,0.7943326253974579,68,2,9,1.0
2422548,24852,11,1,0,145454,9,0.7943326253974579,68,2,9,1.0
2422723,27086,1,1,0,27581,1,0.4074360843403052,57,6,15,3.0
2422723,13176,2,1,0,27581,1,0.4074360843403052,57,6,15,3.0
2422767,31506,4,1,15,118218,1,0.8249733120129799,53,1,9,4.0
2422767,34969,11,1,0,118218,1,0.8249733120129799,53,1,9,4.0
2422840,1463,4,1,0,202554,0,1.1295005606397273,21,5,11,2.0
2422849,27344,2,1,0,174683,3,0.5108174081746675,85,2,11,0.0
2422970,17794,1,1,0,106161,9,1.261576169790043,55,0,20,6.0
2422970,22935,5,1,15,106161,9,1.261576169790043,55,0,20,6.0
2422970,13176,18,1,0,106161,9,1.261576169790043,55,0,20,6.0
2422970,38777,20,1,0,106161,9,1.261576169790043,55,0,20,6.0
2422970,49235,24,1,0,106161,9,1.261576169790043,55,0,20,6.0
2422970,21903,28,1,0,106161,9,1.261576169790043,55,0,20,6.0
2422970,41950,32,1,0,106161,9,1.261576169790043,55,0,20,6.0
2422970,27104,34,1,0,106161,9,1.261576169790043,55,0,20,6.0
2422970,33731,37,1,0,106161,9,1.261576169790043,55,0,20,6.0
2423028,27344,6,1,0,66998,5,1.9509873337169468,19,6,15,1.0
2423377,34126,4,0,30,113660,7,1.952401843079756,78,5,10,1.0
2423684,33731,1,1,0,117435,6,0.8246076611412553,90,3,21,3.0
2423684,13176,3,1,0,117435,6,0.8246076611412553,90,3,21,3.0
2423684,21903,5,1,15,117435,6,0.8246076611412553,90,3,21,3.0
2423684,47209,6,1,0,117435,6,0.8246076611412553,90,3,21,3.0
2423684,8174,16,1,15,117435,6,0.8246076611412553,90,3,21,3.0
2423684,22935,18,1,0,117435,6,0.8246076611412553,90,3,21,3.0
2423684,24964,22,1,0,117435,6,0.8246076611412553,90,3,21,3.0
2423684,40706,25,1,30,117435,6,0.8246076611412553,90,3,21,3.0
2423789,44632,3,1,0,51437,6,1.020190605664744,62,1,14,0.0
2423789,22035,4,1,0,51437,6,1.020190605664744,62,1,14,0.0
2424118,22035,1,1,0,51309,7,1.3684814993674466,50,4,17,2.0
2424118,26209,5,1,0,51309,7,1.3684814993674466,50,4,17,2.0
2424154,21137,1,0,0,61399,4,1.1358951262951331,12,4,22,5.0
2424154,30233,8,1,0,61399,4,1.1358951262951331,12,4,22,5.0
2424154,47209,11,0,0,61399,4,1.1358951262951331,12,4,22,5.0
2424154,26209,12,0,0,61399,4,1.1358951262951331,12,4,22,5.0
2424208,49235,4,1,15,43123,9,1.568035961681926,41,1,9,5.0
2424588,44359,2,1,0,9911,7,0.8439230775603225,14,2,8,1.0
2424749,21137,1,0,0,64368,6,0.8776577065229467,6,0,20,1.0
2424749,39928,2,0,0,64368,6,0.8776577065229467,6,0,20,1.0
2424960,45007,3,1,15,88698,1,2.599262117705997,71,2,11,6.0
2424960,19057,5,1,0,88698,1,2.599262117705997,71,2,11,6.0
2424960,13176,6,1,15,88698,1,2.599262117705997,71,2,11,6.0
2424960,29447,7,1,0,88698,1,2.599262117705997,71,2,11,6.0
2424960,49235,8,1,15,88698,1,2.599262117705997,71,2,11,6.0
2424960,8174,10,1,0,88698,1,2.599262117705997,71,2,11,6.0
2424960,48679,11,1,15,88698,1,2.599262117705997,71,2,11,6.0
2424960,16759,14,1,0,88698,1,2.599262117705997,71,2,11,6.0
2424960,27104,15,1,0,88698,1,2.599262117705997,71,2,11,6.0
2424960,44359,16,1,15,88698,1,2.599262117705997,71,2,11,6.0
2424960,27966,18,1,0,88698,1,2.599262117705997,71,2,11,6.0
2424960,3957,27,0,30,88698,1,2.599262117705997,71,2,11,6.0
2425092,43122,4,0,0,70922,6,1.2827497145678923,51,5,10,0.0
2425092,8277,7,0,15,70922,6,1.2827497145678923,51,5,10,0.0
2425092,47766,8,1,30,70922,6,1.2827497145678923,51,5,10,0.0
2425135,19057,1,1,0,105213,6,1.9489233309351468,7,5,11,3.0
2425135,44359,2,1,30,105213,6,1.9489233309351468,7,5,11,3.0
2425135,39928,3,1,15,105213,6,1.9489233309351468,7,5,11,3.0
2425135,35951,4,1,15,105213,6,1.9489233309351468,7,5,11,3.0
2425135,13176,5,1,0,105213,6,1.9489233309351468,7,5,11,3.0
2425135,46667,6,1,0,105213,6,1.9489233309351468,7,5,11,3.0
2425135,39877,7,1,0,105213,6,1.9489233309351468,7,5,11,3.0
2425135,47766,8,1,0,105213,6,1.9489233309351468,7,5,11,3.0
2425135,45007,10,1,30,105213,6,1.9489233309351468,7,5,11,3.0
2425135,27521,11,1,0,105213,6,1.9489233309351468,7,5,11,3.0
2425135,47626,15,1,0,105213,6,1.9489233309351468,7,5,11,3.0
2425135,27104,16,0,0,105213,6,1.9489233309351468,7,5,11,3.0
2425135,5077,17,1,0,105213,6,1.9489233309351468,7,5,11,3.0
2425242,19678,2,1,15,156205,0,0.7087313894495266,68,4,22,0.0
2425416,47766,6,1,0,172287,6,1.1711380912641325,47,2,18,4.0
2425675,13176,3,1,0,137629,1,1.0381986931806346,29,1,9,6.0
2425675,33754,7,1,0,137629,1,1.0381986931806346,29,1,9,6.0
2425675,49235,41,1,15,137629,1,1.0381986931806346,29,1,9,6.0
2425675,39275,42,1,0,137629,1,1.0381986931806346,29,1,9,6.0
2425990,22935,2,1,0,154556,2,1.253518416439383,57,0,16,1.0
2425990,33198,3,1,0,154556,2,1.253518416439383,57,0,16,1.0
2426172,39928,2,1,0,17698,9,0.8487746388157097,24,1,10,1.0
2426172,46667,6,1,50,17698,9,0.8487746388157097,24,1,10,1.0
2426172,44359,10,0,0,17698,9,0.8487746388157097,24,1,10,1.0
2426209,43961,9,1,15,174683,6,2.2078637385172373,52,5,17,1.0
2426468,22935,1,1,0,168497,9,1.5371900522151971,86,0,21,1.0
2426468,13176,2,1,0,168497,9,1.5371900522151971,86,0,21,1.0
2426468,34126,3,1,0,168497,9,1.5371900522151971,86,0,21,1.0
2426468,27966,7,1,30,168497,9,1.5371900522151971,86,0,21,1.0
2426468,22035,10,1,0,168497,9,1.5371900522151971,86,0,21,1.0
2426468,24964,12,1,15,168497,9,1.5371900522151971,86,0,21,1.0
2426468,31717,14,1,0,168497,9,1.5371900522151971,86,0,21,1.0
2426468,21616,16,1,15,168497,9,1.5371900522151971,86,0,21,1.0
2426468,42265,17,1,0,168497,9,1.5371900522151971,86,0,21,1.0
2426468,12341,19,1,0,168497,9,1.5371900522151971,86,0,21,1.0
2426535,196,3,1,0,185406,8,2.300563367355433,15,3,10,2.0
2426609,16797,1,1,0,158697,9,1.5992508597715591,58,0,12,1.0
2426609,5785,5,1,30,158697,9,1.5992508597715591,58,0,12,1.0
2426609,24852,8,1,0,158697,9,1.5992508597715591,58,0,12,1.0
2426651,22035,8,1,0,70922,1,0.4469544764788979,43,1,18,4.0
2426651,24852,9,1,0,70922,1,0.4469544764788979,43,1,18,4.0
2426651,38689,10,1,0,70922,1,0.4469544764788979,43,1,18,4.0
2426651,47766,12,1,0,70922,1,0.4469544764788979,43,1,18,4.0
2427783,21137,1,1,0,95193,9,1.3010824520441395,4,4,11,3.0
2427783,13176,2,1,0,95193,9,1.3010824520441395,4,4,11,3.0
2427783,27845,3,1,0,95193,9,1.3010824520441395,4,4,11,3.0
2427783,47209,5,0,0,95193,9,1.3010824520441395,4,4,11,3.0
2427783,21903,7,1,0,95193,9,1.3010824520441395,4,4,11,3.0
2427783,26209,8,1,0,95193,9,1.3010824520441395,4,4,11,3.0
2427783,8277,10,0,15,95193,9,1.3010824520441395,4,4,11,3.0
2427783,43122,11,0,30,95193,9,1.3010824520441395,4,4,11,3.0
2427849,196,2,1,0,40188,1,1.0407676777317083,97,3,10,0.0
2427849,6184,7,1,15,40188,1,1.0407676777317083,97,3,10,0.0
2428240,38777,5,1,0,199880,1,0.8867705788124957,88,6,11,2.0
2428841,34969,10,1,0,106724,3,1.7527579356286065,41,2,10,7.0
2428992,47626,1,1,0,145961,1,0.8713789933896241,49,4,10,6.0
2428992,49683,3,1,0,145961,1,0.8713789933896241,49,4,10,6.0
2429723,8277,2,1,0,160426,7,1.714212988269298,91,2,16,7.0
2429723,28204,3,1,0,160426,7,1.714212988269298,91,2,16,7.0
2429723,44632,6,1,30,160426,7,1.714212988269298,91,2,16,7.0
2429723,27966,9,1,30,160426,7,1.714212988269298,91,2,16,7.0
2429723,47626,10,1,15,160426,7,1.714212988269298,91,2,16,7.0
2429758,45007,1,1,0,16645,2,0.4027802735838762,32,0,15,7.0
2429758,44632,2,1,0,16645,2,0.4027802735838762,32,0,15,7.0
2429758,17794,7,1,15,16645,2,0.4027802735838762,32,0,15,7.0
2429893,27845,2,1,15,45938,6,1.6722629263209212,89,0,8,5.0
2429893,49235,6,1,0,45938,6,1.6722629263209212,89,0,8,5.0
2430201,47209,1,1,0,81350,4,2.1940147062089905,23,5,10,4.0
2430496,46667,1,1,0,143948,7,0.5374729482527325,77,6,10,3.0
2430496,21137,2,1,0,143948,7,0.5374729482527325,77,6,10,3.0
2430496,45066,7,1,0,143948,7,0.5374729482527325,77,6,10,3.0
2430496,31717,11,1,0,143948,7,0.5374729482527325,77,6,10,3.0
2430496,26209,12,1,0,143948,7,0.5374729482527325,77,6,10,3.0
2430596,21137,2,1,0,51072,0,1.1271896011881262,27,0,11,3.0
2430596,43961,3,1,0,51072,0,1.1271896011881262,27,0,11,3.0
2430622,24964,2,1,0,9320,2,1.1333007331050873,21,1,15,4.0
2430622,45066,3,1,0,9320,2,1.1333007331050873,21,1,15,4.0
2431028,21137,1,1,15,27679,3,0.4619798043778515,40,1,12,4.0
2431028,19660,2,1,0,27679,3,0.4619798043778515,40,1,12,4.0
2431028,38777,4,1,0,27679,3,0.4619798043778515,40,1,12,4.0
2431028,3957,10,1,15,27679,3,0.4619798043778515,40,1,12,4.0
2431028,41950,14,1,0,27679,3,0.4619798043778515,40,1,12,4.0
2431028,38159,17,1,0,27679,3,0.4619798043778515,40,1,12,4.0
2431028,48679,20,1,0,27679,3,0.4619798043778515,40,1,12,4.0
2431179,21903,1,1,0,95193,5,0.6074309875229353,87,3,18,7.0
2431179,27966,4,1,0,95193,5,0.6074309875229353,87,3,18,7.0
2431179,13176,8,1,0,95193,5,0.6074309875229353,87,3,18,7.0
2431228,28204,1,1,0,189304,9,2.2620358323152567,46,4,9,2.0
2431228,24852,2,1,0,189304,9,2.2620358323152567,46,4,9,2.0
2431228,47766,3,1,15,189304,9,2.2620358323152567,46,4,9,2.0
2431254,27966,1,1,15,65820,5,0.8741583922630884,69,6,16,2.0
2431254,5785,2,1,0,65820,5,0.8741583922630884,69,6,16,2.0
2431254,27521,4,1,0,65820,5,0.8741583922630884,69,6,16,2.0
2431962,6184,1,1,0,123218,0,1.3928565606943335,54,1,8,5.0
2431962,196,4,1,0,123218,0,1.3928565606943335,54,1,8,5.0
2432050,26604,2,1,0,149605,1,2.2418801551262693,22,3,11,2.0
2432050,4920,3,1,50,149605,1,2.2418801551262693,22,3,11,2.0
2432050,5785,4,1,0,149605,1,2.2418801551262693,22,3,11,2.0
2432050,27845,5,1,0,149605,1,2.2418801551262693,22,3,11,2.0
2432050,9387,8,1,0,149605,1,2.2418801551262693,22,3,11,2.0
2432056,21938,2,0,30,53976,2,0.3123936135349041,60,4,13,3.0
2432056,24184,4,1,0,53976,2,0.3123936135349041,60,4,13,3.0
2432056,8518,10,0,50,53976,2,0.3123936135349041,60,4,13,3.0
2432056,16797,12,1,0,53976,2,0.3123936135349041,60,4,13,3.0
2432056,26604,13,1,0,53976,2,0.3123936135349041,60,4,13,3.0
2432056,9076,14,1,0,53976,2,0.3123936135349041,60,4,13,3.0
2432076,21903,2,1,30,124838,3,0.5995415878140536,37,4,15,2.0
2432163,6184,2,1,0,123218,3,1.0286912245561008,89,3,10,2.0
2432418,34126,4,1,0,117435,5,1.5449945466378918,97,0,10,4.0
2432418,45007,6,1,0,117435,5,1.5449945466378918,97,0,10,4.0
2432418,21137,10,1,15,117435,5,1.5449945466378918,97,0,10,4.0
2432418,47209,13,1,0,117435,5,1.5449945466378918,97,0,10,4.0
2433017,49683,1,1,30,133642,8,1.2774697057363924,61,5,14,4.0
2433017,9387,4,1,0,133642,8,1.2774697057363924,61,5,14,4.0
2433017,45066,5,1,0,133642,8,1.2774697057363924,61,5,14,4.0
2433017,16797,6,1,0,133642,8,1.2774697057363924,61,5,14,4.0
2433017,40706,14,1,0,133642,8,1.2774697057363924,61,5,14,4.0
2433017,45007,16,0,0,133642,8,1.2774697057363924,61,5,14,4.0
2433017,42265,17,1,0,133642,8,1.2774697057363924,61,5,14,4.0
2433017,27966,18,1,30,133642,8,1.2774697057363924,61,5,14,4.0
2433017,27104,22,1,0,133642,8,1.2774697057363924,61,5,14,4.0
2433017,27086,23,1,0,133642,8,1.2774697057363924,61,5,14,4.0
2433121,21137,6,1,0,138528,2,0.8023241218829803,58,4,21,2.0
2433544,26604,2,1,0,6398,2,1.0806516515855409,19,3,0,3.0
2433606,35951,3,1,0,142673,3,1.6649787744965283,33,0,15,3.0
2433714,24852,1,1,0,178107,0,1.1894360433122582,77,5,9,1.0
2433714,9387,3,1,0,178107,0,1.1894360433122582,77,5,9,1.0
2433714,23909,7,1,0,178107,0,1.1894360433122582,77,5,9,1.0
2434514,46667,6,1,0,182401,5,1.5738075982898132,26,0,13,6.0
2434514,22935,8,1,0,182401,5,1.5738075982898132,26,0,13,6.0
2434514,47209,9,1,50,182401,5,1.5738075982898132,26,0,13,6.0
2434514,39275,17,1,0,182401,5,1.5738075982898132,26,0,13,6.0
2434514,5876,26,1,0,182401,5,1.5738075982898132,26,0,13,6.0
2434514,21903,27,1,0,182401,5,1.5738075982898132,26,0,13,6.0
2434514,35951,30,1,0,182401,5,1.5738075982898132,26,0,13,6.0
2434634,24838,1,1,0,170771,2,1.1351646709788297,94,2,19,0.0
2434727,38689,1,1,0,99753,4,0.7987320331399187,72,1,9,5.0
2434727,27845,2,1,0,99753,4,0.7987320331399187,72,1,9,5.0
2434829,27521,1,1,0,70860,5,1.0534063121150654,90,4,15,1.0
2434829,24184,3,1,0,70860,5,1.0534063121150654,90,4,15,1.0
2434829,45007,4,1,0,70860,5,1.0534063121150654,90,4,15,1.0
2434829,21903,7,1,0,70860,5,1.0534063121150654,90,4,15,1.0
2434829,31717,10,1,0,70860,5,1.0534063121150654,90,4,15,1.0
